organism,populationSize,mutationProbability,crossoverProbability,kValue,runningDataset,fold,GMean,selectionRate,Best GMean AGMO
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.8451542547285166","0.4932762836185819","0.8451542547285166"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","5","CC","3","0.8660254037844386","0.7607361963190185","0.8660254037844386"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","5","MF","3","0.7071067811865476","0.7977736549165121","0.7071067811865476"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.8660254037844386","0.5017341040462427","0.8660254037844386"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","5","BP","3","0.8100925873009825","0.7781365313653137","0.8100925873009825"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.8100925873009825","0.7834803528468324","0.8100925873009825"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.8100925873009825","0.8474325821943111","0.8100925873009825"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.75","0.7985492911308935","0.75"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","5","CC","3","0.7566275220348462","0.9360613810741688","0.7966275068156915"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","5","MF","3","0.5807564950208269","0.85","0.5807564950208269"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.7180059500997873","0.9395050412465628","0.7180059500997873"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","5","BP","3","0.7297563831157798","0.8484408992023206","0.7297563831157798"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.795233581851359","0.8627118644067797","0.795233581851359"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.670599837467796","0.8008658008658008","0.6986885432532672"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.737820234355803","0.8817813765182186","0.737820234355803"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","5","CC","3","0.0","0.751207729468599","0.4325468462415931"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","5","MF","3","0.4472135954999579","0.9050480769230769","0.6117136163165708"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.4472135954999579","0.790529695024077","0.4472135954999579"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","5","BP","3","0.0","0.7829512893982808","0.6221710168382552"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.0","0.4734806629834254","0.0"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.4472135954999579","0.48473967684021546","0.4472135954999579"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.4472135954999579","0.7857683573050719","0.4472135954999579"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","9","CC","3","0.5096471914376255","0.5291005291005291","0.6837634587578277"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","9","MF","3","0.5345224838248488","0.5196850393700787","0.5345224838248488"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","9","MFCC","3","0.48349377841522817","0.519298245614035","0.592156525463792"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","9","BP","3","0.7559289460184544","0.5196998123827392","0.7559289460184544"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","9","BPCC","3","0.8451542547285166","0.7856573705179283","0.8451542547285166"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","9","BPMF","3","0.9534625892455924","0.8521078092605391","0.9534625892455924"
"Drosophila melanogaster","150","0.6000000238418579","0.8999999761581421","9","BPMFCC","3","0.8451542547285166","0.7860635696821516","0.8451542547285166"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","9","CC","3","0.8660254037844386","0.7576687116564417","0.8660254037844386"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","9","MF","3","0.75","0.7717996289424861","0.75"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","9","MFCC","3","0.8660254037844386","0.7734104046242775","0.8660254037844386"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","9","BP","3","0.8660254037844386","0.7776752767527675","0.8660254037844386"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","9","BPCC","3","0.7071067811865476","0.479149959903769","0.7071067811865476"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","9","BPMF","3","0.8100925873009825","0.7971924639822682","0.8100925873009825"
"Mus musculus","150","0.6000000238418579","0.8999999761581421","9","BPMFCC","3","0.7071067811865476","0.479063633366304","0.7071067811865476"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","9","CC","3","0.6880209161537815","0.9232736572890026","0.7546698796287917"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","9","MF","3","0.5573606440842092","0.7557142857142857","0.5704768066996664"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","9","MFCC","3","0.7002746713858894","0.8524289642529789","0.7002746713858894"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","9","BP","3","0.7050116453778216","0.7773749093546047","0.6864064729836441"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","9","BPCC","3","0.7882269819968922","0.919774011299435","0.7882269819968922"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","9","BPMF","3","0.6672827528037489","0.8571428571428571","0.6672827528037489"
"Caenorhabditis elegans","150","0.6000000238418579","0.8999999761581421","9","BPMFCC","3","0.760527689741738","0.9384615384615385","0.760527689741738"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","9","CC","3","0.0","0.43478260869565216","0.0"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","9","MF","3","0.4472135954999579","0.7668269230769231","0.4472135954999579"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","9","MFCC","3","0.0","0.463884430176565","0.0"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","9","BP","3","0.0","0.8015759312320917","0.4472135954999579"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","9","BPCC","3","0.0","0.4696132596685083","0.0"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","9","BPMF","3","0.4472135954999579","0.4860861759425494","0.4472135954999579"
"Saccharomyces cerevisiae","150","0.6000000238418579","0.8999999761581421","9","BPMFCC","3","0.0","0.4712339137017411","0.0"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","1","CC","3","0.8451542547285166","0.9259259259259259","0.8451542547285166"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","1","MF","3","0.8058229640253803","0.7874015748031497","0.8058229640253803"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.8374357893586238","0.8543859649122807","0.8374357893586238"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","1","BP","3","0.8827348295047495","0.50187617260788","0.8827348295047495"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.9534625892455924","0.7776892430278884","0.9534625892455924"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.8827348295047495","0.8382861091914305","0.8827348295047495"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.9534625892455924","0.7982885085574573","0.9534625892455924"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","1","CC","3","1.0","0.7668711656441718","1.0"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","1","MF","3","0.8100925873009825","0.7588126159554731","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","1","MFCC","3","1.0","0.7583815028901734","1.0"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","1","BP","3","0.8100925873009825","0.4944649446494465","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.9354143466934853","0.8019246190858059","0.9354143466934853"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.8100925873009825","0.48097524935352787","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.8660254037844386","0.8077810748433893","0.8660254037844386"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","1","CC","3","0.7477777728932147","0.7595907928388747","0.7477777728932147"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","1","MF","3","0.7438107540697584","0.9371428571428572","0.7438107540697584"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.7267093702958147","0.8386801099908341","0.7267093702958147"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","1","BP","3","0.7994080650317895","0.807831762146483","0.7994080650317895"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.7787867973583302","0.8045197740112995","0.7787867973583302"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.8040209600141104","0.8552188552188552","0.8040209600141104"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.7566275220348462","0.4825910931174089","0.7566275220348462"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","1","CC","3","0.0","0.7995169082125604","0.4472135954999579"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","1","MF","3","0.7491931143441223","0.8413461538461539","0.7491931143441223"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","1","MFCC","3","0.4399413450640599","0.4895666131621188","0.4399413450640599"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","1","BP","3","0.762000762001143","0.8653295128939829","0.762000762001143"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","1","BPCC","3","0.7361626748694664","0.8558011049723757","0.7361626748694664"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","1","BPMF","3","0.762000762001143","0.8536804308797128","0.762000762001143"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","1","BPMFCC","3","0.6117136163165708","0.5007570022710068","0.6117136163165708"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","5","CC","3","0.5096471914376255","0.43386243386243384","0.7207499701564473"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","5","MF","3","0.6241877839323592","0.5170603674540682","0.6241877839323592"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.7207499701564472","0.7807017543859649","0.7207499701564472"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","5","BP","3","0.8451542547285166","0.776735459662289","0.8451542547285166"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.8451542547285166","0.799203187250996","0.8451542547285166"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.9258200997725514","0.7933655839668279","0.9258200997725514"
"Drosophila melanogaster","200","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.8451542547285166","0.769559902200489","0.8451542547285166"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","5","CC","3","0.8660254037844386","0.7576687116564417","0.8660254037844386"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","5","MF","3","0.7905694150420949","0.8608534322820037","0.7905694150420949"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.9354143466934853","0.5040462427745664","0.9354143466934853"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","5","BP","3","0.8100925873009825","0.4893911439114391","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.75","0.5100240577385726","0.75"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.8100925873009825","0.4846693756926487","0.8100925873009825"
"Mus musculus","200","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.75","0.4998351467194197","0.75"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","5","CC","3","0.7353097805501985","0.9002557544757033","0.7783117824941563"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","5","MF","3","0.5775637468338926","0.8685714285714285","0.5775637468338926"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.7297563831157798","0.7827681026581118","0.7297563831157798"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","5","BP","3","0.7297563831157798","0.7831762146482959","0.7297563831157798"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.7882269819968922","0.8632768361581921","0.7882269819968922"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","5","BPMF","3","0.7221147444430225","0.8576238576238576","0.7221147444430225"
"Caenorhabditis elegans","200","0.6000000238418579","0.8999999761581421","5","BPMFCC","3","0.7590674752304057","0.8016194331983806","0.7590674752304057"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","5","CC","3","0.0","0.7681159420289855","0.4250237185032414"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","5","MF","3","0.4472135954999579","0.48677884615384615","0.4472135954999579"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","5","MFCC","3","0.4472135954999579","0.7985553772070626","0.4472135954999579"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","5","BP","3","0.0","0.8373925501432665","0.6117136163165708"
"Saccharomyces cerevisiae","200","0.6000000238418579","0.8999999761581421","5","BPCC","3","0.0","0.469060773480663","0.0"
